frame,time_sec,model_tag,class_id,class_name,confidence,x1,y1,x2,y2
16360,545.338,coco_yolov8s,0,person,0.3127,1244.2,548.9,1530.4,772.9
16365,545.504,coco_yolov8s,0,person,0.2629,1250.8,547.8,1528.0,772.5
16367,545.571,coco_yolov8s,0,person,0.3110,1245.2,550.5,1532.6,769.9
16368,545.604,coco_yolov8s,0,person,0.3229,1244.4,552.7,1530.1,771.2
16372,545.738,coco_yolov8s,0,person,0.3770,1247.3,558.8,1527.9,771.4
16373,545.771,coco_yolov8s,0,person,0.3179,1244.2,551.2,1529.0,771.8
16375,545.838,coco_yolov8s,0,person,0.3039,1246.1,554.0,1529.5,770.6
16376,545.871,coco_yolov8s,0,person,0.2583,1244.2,550.7,1529.6,769.9
16377,545.904,coco_yolov8s,0,person,0.3203,1243.3,553.3,1530.7,772.6
16379,545.971,coco_yolov8s,0,person,0.2640,1246.2,550.8,1528.5,772.1
16381,546.038,coco_yolov8s,0,person,0.2577,1243.8,541.3,1529.8,772.9
16391,546.371,coco_yolov8s,0,person,0.2896,1243.8,539.9,1531.1,775.3
16393,546.438,coco_yolov8s,0,person,0.3216,1242.7,541.6,1531.2,773.4
16396,546.538,coco_yolov8s,0,person,0.2819,1244.0,551.8,1526.6,773.7
16397,546.571,coco_yolov8s,0,person,0.2507,1243.7,548.1,1527.4,775.1
16402,546.738,coco_yolov8s,0,person,0.2588,1244.9,550.7,1528.1,773.9
16403,546.771,coco_yolov8s,0,person,0.2557,1245.8,549.4,1527.0,774.1
16406,546.871,coco_yolov8s,0,person,0.2632,1252.8,552.3,1526.8,774.1
16409,546.971,coco_yolov8s,0,person,0.3417,1242.8,547.9,1529.0,776.1
16411,547.038,coco_yolov8s,0,person,0.2998,1248.7,554.6,1526.1,775.2
16412,547.071,coco_yolov8s,0,person,0.3036,1244.4,551.5,1527.9,775.5
16413,547.104,coco_yolov8s,0,person,0.3329,1244.6,545.2,1531.8,774.7
16414,547.138,coco_yolov8s,0,person,0.3109,1248.8,548.0,1531.7,774.8
16415,547.171,coco_yolov8s,0,person,0.2548,1246.1,551.6,1527.7,773.7
16416,547.204,coco_yolov8s,0,person,0.3051,1243.6,540.0,1531.4,776.6
16417,547.238,coco_yolov8s,0,person,0.3076,1243.3,546.0,1529.0,777.0
16418,547.271,coco_yolov8s,0,person,0.2538,1243.2,542.5,1529.2,776.5
16419,547.304,coco_yolov8s,0,person,0.3169,1243.7,543.7,1532.5,774.7
16424,547.471,coco_yolov8s,0,person,0.2603,1243.0,548.5,1527.1,776.5
16426,547.538,coco_yolov8s,0,person,0.3068,1243.0,547.4,1528.9,772.1
16427,547.571,coco_yolov8s,0,person,0.3281,1242.8,547.3,1532.0,772.5
16428,547.604,coco_yolov8s,0,person,0.3468,1243.3,550.8,1531.5,771.8
16429,547.638,coco_yolov8s,0,person,0.3180,1242.9,544.6,1533.4,772.8
16430,547.671,coco_yolov8s,0,person,0.3719,1244.0,540.3,1535.0,770.2
16437,547.904,coco_yolov8s,0,person,0.3172,1244.8,548.6,1527.2,771.9
16438,547.938,coco_yolov8s,0,person,0.2587,1243.5,551.5,1529.5,771.9
16439,547.971,coco_yolov8s,0,person,0.2512,1262.5,563.2,1526.6,772.1
16442,548.071,coco_yolov8s,0,person,0.2900,1246.3,554.2,1526.2,773.2
16444,548.138,coco_yolov8s,0,person,0.2788,1247.0,554.2,1526.7,770.6
16445,548.171,coco_yolov8s,0,person,0.3825,1244.5,544.1,1531.1,771.7
16446,548.204,coco_yolov8s,0,person,0.3435,1245.4,547.3,1527.5,776.0
16447,548.238,coco_yolov8s,0,person,0.2517,1245.2,543.8,1528.3,772.6
16455,548.504,coco_yolov8s,0,person,0.3495,1246.1,550.0,1529.2,773.8
16456,548.538,coco_yolov8s,0,person,0.3103,1242.5,553.5,1527.1,773.4
16457,548.571,coco_yolov8s,0,person,0.2586,1244.8,549.7,1527.2,773.4
16458,548.604,coco_yolov8s,0,person,0.3377,1244.7,551.7,1529.6,775.1
16459,548.638,coco_yolov8s,0,person,0.3432,1246.3,548.5,1531.7,774.7
16460,548.671,coco_yolov8s,0,person,0.3276,1243.4,549.4,1532.1,773.5
16461,548.704,coco_yolov8s,0,person,0.3393,1243.0,550.5,1529.2,776.2
16462,548.738,coco_yolov8s,0,person,0.2568,1246.3,556.0,1526.1,774.5
16465,548.838,coco_yolov8s,0,person,0.2524,1246.0,545.1,1528.6,772.9
16468,548.938,coco_yolov8s,0,person,0.3514,1244.6,551.7,1531.5,774.9
16470,549.004,coco_yolov8s,0,person,0.2777,1246.8,537.8,1531.6,775.2
16471,549.038,coco_yolov8s,0,person,0.2649,1243.5,547.2,1527.9,773.8
16472,549.071,coco_yolov8s,0,person,0.3122,1245.2,544.6,1529.8,774.3
16474,549.138,coco_yolov8s,0,person,0.2788,1243.1,539.7,1532.7,772.2
16476,549.204,coco_yolov8s,0,person,0.3123,1244.5,548.3,1531.2,772.8
16477,549.238,coco_yolov8s,0,person,0.2537,1243.5,548.4,1527.7,772.1
16478,549.271,coco_yolov8s,0,person,0.3022,1243.8,553.0,1527.4,774.8
16479,549.304,coco_yolov8s,0,person,0.2686,1243.0,542.8,1533.2,773.6
16480,549.338,coco_yolov8s,0,person,0.2890,1244.3,542.8,1530.7,772.0
16481,549.371,coco_yolov8s,0,person,0.2523,1246.6,540.5,1531.7,775.6
16482,549.404,coco_yolov8s,0,person,0.2631,1243.9,544.9,1527.8,776.5
16484,549.471,coco_yolov8s,0,person,0.2550,1245.7,541.0,1531.1,775.6
16485,549.504,coco_yolov8s,0,person,0.3027,1242.8,540.8,1534.8,773.0
16486,549.538,coco_yolov8s,0,person,0.3248,1245.0,550.8,1528.7,774.1
16488,549.604,coco_yolov8s,0,person,0.3021,1244.1,557.4,1527.0,773.3
16489,549.638,coco_yolov8s,0,person,0.2969,1244.4,555.4,1528.9,775.3
16490,549.671,coco_yolov8s,0,person,0.2900,1244.6,554.0,1527.8,773.5
16508,550.271,coco_yolov8s,0,person,0.2815,1251.5,554.6,1527.4,774.0
16520,550.671,coco_yolov8s,0,person,0.2812,1244.0,542.7,1530.3,773.9
16522,550.738,coco_yolov8s,0,person,0.2744,1246.1,544.5,1529.7,772.2
16530,551.004,coco_yolov8s,0,person,0.2844,1245.3,548.7,1530.8,774.7
16545,551.504,coco_yolov8s,0,person,0.2525,1264.4,553.9,1526.3,773.9
16557,551.904,coco_yolov8s,0,person,0.2702,1246.1,553.0,1525.8,774.7
16558,551.938,coco_yolov8s,0,person,0.2779,1247.0,557.0,1525.8,772.2
16565,552.171,coco_yolov8s,0,person,0.2610,1243.9,552.2,1530.6,773.6
16567,552.238,coco_yolov8s,0,person,0.2728,1244.2,546.4,1535.9,773.1
16568,552.271,coco_yolov8s,0,person,0.2974,1248.9,554.3,1531.9,773.9
16570,552.338,coco_yolov8s,0,person,0.2745,1243.2,549.7,1528.0,772.2
16575,552.504,coco_yolov8s,0,person,0.3277,1244.9,547.8,1533.3,771.6
16577,552.571,coco_yolov8s,0,person,0.2865,1244.3,547.4,1529.6,771.8
16578,552.604,coco_yolov8s,0,person,0.2582,1246.8,541.3,1531.7,772.4
16586,552.871,coco_yolov8s,0,person,0.2717,1243.9,550.0,1527.1,772.6
16590,553.004,coco_yolov8s,0,person,0.2891,1244.2,546.9,1528.9,773.2
16592,553.071,coco_yolov8s,0,person,0.2909,1244.7,543.6,1528.4,769.9
16593,553.104,coco_yolov8s,0,person,0.2604,1243.4,551.4,1527.2,768.4
16594,553.138,coco_yolov8s,0,person,0.2521,1243.7,543.4,1529.5,770.7
16595,553.171,coco_yolov8s,0,person,0.2713,1244.9,552.0,1527.3,769.9
16603,553.438,coco_yolov8s,0,person,0.2504,1245.5,554.5,1528.8,771.7
16604,553.471,coco_yolov8s,0,person,0.3092,1247.5,558.7,1525.1,773.9
16605,553.504,coco_yolov8s,0,person,0.3397,1254.5,550.2,1527.6,773.5
16607,553.571,coco_yolov8s,0,person,0.2958,1253.7,551.5,1527.9,773.1
16608,553.604,coco_yolov8s,0,person,0.3322,1246.5,553.9,1528.2,772.8
16610,553.671,coco_yolov8s,0,person,0.3102,1244.0,554.2,1525.4,772.2
16611,553.704,coco_yolov8s,0,person,0.3151,1244.6,555.6,1525.5,771.0
16612,553.738,coco_yolov8s,0,person,0.2737,1243.3,541.8,1534.1,773.2
16614,553.804,coco_yolov8s,0,person,0.2727,1242.8,540.8,1533.6,774.0
16620,554.004,coco_yolov8s,0,person,0.2882,1244.7,549.2,1527.5,774.1
16635,554.504,coco_yolov8s,0,person,0.2505,1245.4,554.1,1529.3,774.1
16637,554.571,coco_yolov8s,0,person,0.2854,1242.9,553.0,1531.3,773.5
16638,554.604,coco_yolov8s,0,person,0.3076,1243.9,559.7,1526.0,777.3
16641,554.704,coco_yolov8s,0,person,0.3859,1245.0,556.6,1526.0,777.7
16650,555.004,coco_yolov8s,0,person,0.2621,1249.4,553.7,1527.0,774.4
16651,555.038,coco_yolov8s,0,person,0.6077,1769.9,220.3,1919.4,562.8
16651,555.038,coco_yolov8s,0,person,0.2815,1248.5,556.1,1529.4,776.8
16652,555.071,coco_yolov8s,0,person,0.3296,1748.1,231.4,1919.4,565.0
16655,555.171,coco_yolov8s,0,person,0.2727,1709.3,230.9,1919.3,674.7
16656,555.204,coco_yolov8s,0,person,0.5655,1702.1,241.2,1919.0,674.6
16657,555.238,coco_yolov8s,0,person,0.4142,1698.6,242.6,1919.4,680.5
16659,555.304,coco_yolov8s,0,person,0.2549,1701.4,244.7,1919.1,686.8
16675,555.838,coco_yolov8s,0,person,0.2729,1242.4,538.0,1537.8,780.1
16676,555.871,coco_yolov8s,0,person,0.4844,1559.0,477.3,1716.3,736.4
16677,555.904,coco_yolov8s,0,person,0.3626,1549.9,306.9,1705.0,738.6
16678,555.938,coco_yolov8s,0,person,0.4096,1531.0,315.0,1694.6,741.3
16682,556.071,coco_yolov8s,0,person,0.8103,1242.1,318.5,1646.6,774.3
16687,556.238,coco_yolov8s,0,person,0.7397,1248.4,345.2,1590.3,778.5
16688,556.271,coco_yolov8s,0,person,0.3455,1246.9,356.4,1573.8,777.0
16691,556.371,coco_yolov8s,0,person,0.2813,1272.6,373.4,1542.0,770.3
16694,556.471,coco_yolov8s,0,person,0.3811,1294.5,539.4,1538.8,780.6
16695,556.504,coco_yolov8s,0,person,0.3752,1291.6,543.8,1535.5,781.2
16696,556.538,coco_yolov8s,0,person,0.4795,1292.3,549.8,1535.1,780.2
16700,556.671,coco_yolov8s,0,person,0.4909,1243.0,388.3,1525.7,778.9
16701,556.704,coco_yolov8s,0,person,0.5626,1241.8,388.7,1532.6,778.8
16702,556.738,coco_yolov8s,0,person,0.5734,1256.8,392.0,1529.8,776.2
16703,556.771,coco_yolov8s,0,person,0.5915,1259.6,399.7,1534.8,780.0
16704,556.804,coco_yolov8s,0,person,0.6432,1254.1,414.9,1530.2,781.4
16705,556.838,coco_yolov8s,0,person,0.5833,1245.1,420.7,1528.3,782.2
16706,556.871,coco_yolov8s,0,person,0.3716,1244.6,421.0,1536.8,786.7
16707,556.904,coco_yolov8s,0,person,0.3669,1246.9,428.8,1533.6,784.8
16710,557.004,coco_yolov8s,0,person,0.4310,1212.6,453.6,1523.9,791.3
16711,557.038,coco_yolov8s,0,person,0.3501,1273.5,1.1,1605.5,202.6
16711,557.038,coco_yolov8s,0,person,0.3398,1188.7,453.1,1525.0,791.6
16712,557.071,coco_yolov8s,0,person,0.5708,1182.4,463.5,1523.6,791.4
16713,557.104,coco_yolov8s,0,person,0.4310,1085.9,0.8,1581.5,237.3
16713,557.104,coco_yolov8s,0,person,0.2961,1179.4,455.7,1525.0,789.8
16715,557.171,coco_yolov8s,0,person,0.2990,1177.9,448.1,1527.9,794.1
16716,557.204,coco_yolov8s,0,person,0.4184,1177.3,452.9,1526.9,793.5
16717,557.238,coco_yolov8s,0,person,0.4833,1179.5,458.3,1528.8,797.0
16718,557.271,coco_yolov8s,0,person,0.5605,1010.0,0.4,1485.1,341.2
16718,557.271,coco_yolov8s,0,person,0.3764,1185.4,472.5,1526.0,788.4
16719,557.304,coco_yolov8s,0,person,0.8005,992.2,0.9,1468.7,367.1
16720,557.338,coco_yolov8s,0,person,0.8405,978.5,0.9,1449.3,390.5
16721,557.371,coco_yolov8s,0,person,0.8281,965.5,0.7,1436.2,411.1
16722,557.404,coco_yolov8s,0,person,0.8750,953.9,0.9,1415.8,432.1
16722,557.404,coco_yolov8s,0,person,0.3526,1165.3,486.3,1529.7,785.6
16723,557.438,coco_yolov8s,0,person,0.8342,942.3,0.6,1398.5,451.0
16724,557.471,coco_yolov8s,0,person,0.8589,935.9,0.6,1381.1,468.6
16725,557.504,coco_yolov8s,0,person,0.8581,931.6,1.2,1367.0,485.0
16726,557.538,coco_yolov8s,0,person,0.8751,928.7,1.0,1368.3,493.2
16727,557.571,coco_yolov8s,0,person,0.8457,923.7,1.1,1351.7,501.6
16728,557.604,coco_yolov8s,0,person,0.8459,920.7,0.9,1366.2,505.3
16729,557.638,coco_yolov8s,0,person,0.8244,914.8,0.6,1349.0,507.3
16730,557.671,coco_yolov8s,0,person,0.8803,904.2,0.6,1308.8,515.3
16731,557.704,coco_yolov8s,0,person,0.8383,888.5,0.7,1292.6,519.0
16731,557.704,coco_yolov8s,0,person,0.2590,1241.7,548.1,1531.6,778.9
16732,557.738,coco_yolov8s,0,person,0.8134,876.8,0.4,1273.8,523.6
16732,557.738,coco_yolov8s,0,person,0.2793,1241.3,563.6,1526.3,776.3
16733,557.771,coco_yolov8s,0,person,0.8611,862.4,0.7,1257.0,530.8
16733,557.771,coco_yolov8s,0,person,0.3259,1244.3,556.9,1526.8,775.1
16734,557.804,coco_yolov8s,0,person,0.8824,852.7,0.3,1237.4,535.8
16734,557.804,coco_yolov8s,0,person,0.2504,1244.6,558.3,1526.1,777.8
16735,557.838,coco_yolov8s,0,person,0.8223,839.4,0.4,1212.4,547.4
16735,557.838,coco_yolov8s,0,person,0.3253,1243.0,563.4,1525.9,779.2
16736,557.871,coco_yolov8s,0,person,0.3032,1244.0,556.5,1527.0,779.7
16738,557.938,coco_yolov8s,0,person,0.3604,809.1,41.5,1152.7,586.0
16738,557.938,coco_yolov8s,0,person,0.2647,1241.5,552.0,1525.1,780.5
16739,557.971,coco_yolov8s,0,person,0.6392,803.6,57.2,1139.8,597.6
16739,557.971,coco_yolov8s,0,person,0.2651,1242.3,543.8,1528.1,781.7
16740,558.004,coco_yolov8s,0,person,0.6668,795.3,1.2,1131.8,614.6
16741,558.038,coco_yolov8s,0,person,0.5140,786.7,0.2,1125.8,625.7
16742,558.071,coco_yolov8s,0,person,0.7721,779.1,0.4,1120.0,636.0
16744,558.138,coco_yolov8s,0,person,0.3084,1244.8,550.4,1527.1,780.8
16745,558.171,coco_yolov8s,0,person,0.5457,762.8,5.1,1081.2,656.9
16745,558.171,coco_yolov8s,0,person,0.3623,1245.7,556.4,1525.7,779.4
16746,558.204,coco_yolov8s,0,person,0.3766,758.6,0.5,1070.4,660.6
16746,558.204,coco_yolov8s,0,person,0.3403,1242.5,547.0,1528.5,778.3
16747,558.238,coco_yolov8s,0,person,0.4047,754.5,4.2,1060.5,660.1
16747,558.238,coco_yolov8s,0,person,0.3267,1243.0,549.1,1528.2,780.2
16748,558.271,coco_yolov8s,0,person,0.4289,752.5,2.2,1050.6,659.3
16749,558.304,coco_yolov8s,0,person,0.5749,750.3,2.3,1040.4,658.2
16750,558.338,coco_yolov8s,0,person,0.5620,746.7,1.4,1032.5,660.3
16750,558.338,coco_yolov8s,0,person,0.2768,1243.1,542.3,1527.0,778.7
16751,558.371,coco_yolov8s,0,person,0.7582,745.1,3.0,1022.2,662.3
16751,558.371,coco_yolov8s,0,person,0.3093,1243.4,549.5,1528.3,778.2
16752,558.404,coco_yolov8s,0,person,0.7687,744.7,5.5,1011.8,670.6
16752,558.404,coco_yolov8s,0,person,0.3269,1244.7,547.9,1527.2,777.5
16753,558.438,coco_yolov8s,0,person,0.7399,744.2,25.7,1004.1,679.0
16753,558.438,coco_yolov8s,0,person,0.3175,1242.8,545.2,1527.3,776.8
16754,558.471,coco_yolov8s,0,person,0.7739,744.3,35.5,994.9,685.4
16754,558.471,coco_yolov8s,0,person,0.2798,1242.5,543.8,1526.5,778.8
16755,558.504,coco_yolov8s,0,person,0.7576,741.5,55.3,988.8,694.0
16755,558.504,coco_yolov8s,0,person,0.3866,1243.5,543.1,1530.4,778.9
16756,558.538,coco_yolov8s,0,person,0.5167,740.7,76.4,981.3,697.3
16756,558.538,coco_yolov8s,0,person,0.3691,1243.9,554.4,1526.2,779.9
16757,558.571,coco_yolov8s,0,person,0.6797,738.6,105.5,974.1,706.5
16757,558.571,coco_yolov8s,0,person,0.4500,1242.9,556.4,1525.0,778.8
16758,558.604,coco_yolov8s,0,person,0.6315,735.9,132.5,967.9,712.8
16758,558.604,coco_yolov8s,0,person,0.2682,1243.0,547.5,1529.7,779.4
16759,558.638,coco_yolov8s,0,person,0.3245,1243.3,548.8,1529.2,782.0
16760,558.671,coco_yolov8s,0,person,0.2856,1244.7,548.3,1530.6,781.5
16763,558.771,coco_yolov8s,0,person,0.3731,717.8,190.5,939.1,729.9
16763,558.771,coco_yolov8s,0,person,0.2890,1242.9,545.7,1531.0,782.6
16764,558.804,coco_yolov8s,0,person,0.8391,712.8,193.2,931.1,726.6
16764,558.804,coco_yolov8s,0,person,0.3552,1248.3,555.1,1530.1,783.0
16765,558.838,coco_yolov8s,0,person,0.7277,695.7,195.3,924.5,723.5
16765,558.838,coco_yolov8s,0,person,0.4106,1242.9,547.7,1530.7,783.0
16766,558.871,coco_yolov8s,0,person,0.6255,702.9,195.1,918.0,719.1
16766,558.871,coco_yolov8s,0,person,0.3465,1243.2,541.1,1529.4,782.6
16767,558.904,coco_yolov8s,0,person,0.7351,667.2,198.9,911.7,716.8
16767,558.904,coco_yolov8s,0,person,0.4226,1243.9,552.9,1526.8,782.0
16767,558.904,coco_yolov8s,0,person,0.2925,951.4,703.2,1003.9,866.9
16768,558.938,coco_yolov8s,0,person,0.7824,695.7,206.6,906.3,721.0
16768,558.938,coco_yolov8s,0,person,0.3725,1244.0,546.7,1530.5,781.8
16769,558.971,coco_yolov8s,0,person,0.7097,681.1,216.8,906.7,726.3
16769,558.971,coco_yolov8s,0,person,0.3957,1243.7,554.3,1529.0,781.9
16770,559.004,coco_yolov8s,0,person,0.5337,691.2,206.9,897.9,723.4
16770,559.004,coco_yolov8s,0,person,0.3724,1243.0,547.2,1528.3,782.4
16771,559.038,coco_yolov8s,0,person,0.4490,679.0,215.7,894.7,730.8
16771,559.038,coco_yolov8s,0,person,0.3986,1243.4,556.2,1529.4,783.0
16772,559.071,coco_yolov8s,0,person,0.3305,1247.7,561.4,1528.1,781.4
16772,559.071,coco_yolov8s,0,person,0.3101,681.2,279.4,879.0,737.7
16774,559.138,coco_yolov8s,0,person,0.4142,1727.4,0.5,1919.5,186.6
16774,559.138,coco_yolov8s,0,person,0.3934,664.3,272.8,866.5,749.2
16775,559.171,coco_yolov8s,0,person,0.5368,663.7,298.9,859.1,748.0
16775,559.171,coco_yolov8s,0,person,0.4015,1718.3,0.3,1919.5,180.0
16775,559.171,coco_yolov8s,0,person,0.2926,1246.2,552.5,1529.7,781.2
16776,559.204,coco_yolov8s,0,person,0.4037,1718.6,0.1,1918.9,188.1
16776,559.204,coco_yolov8s,0,person,0.3239,661.0,303.0,852.6,715.8
16776,559.204,coco_yolov8s,0,person,0.3157,1249.1,559.9,1528.0,780.7
16777,559.238,coco_yolov8s,0,person,0.5674,1715.8,0.2,1919.2,277.9
16778,559.271,coco_yolov8s,0,person,0.4199,1244.3,552.6,1529.5,781.1
16778,559.271,coco_yolov8s,0,person,0.3317,1715.2,0.3,1919.2,332.5
16778,559.271,coco_yolov8s,0,person,0.2522,655.9,323.6,842.0,759.7
16779,559.304,coco_yolov8s,0,person,0.6534,1714.6,0.7,1919.2,454.1
16779,559.304,coco_yolov8s,0,person,0.5991,655.6,324.8,840.0,756.6
16779,559.304,coco_yolov8s,0,person,0.4050,1245.5,553.6,1530.5,779.8
16779,559.304,coco_yolov8s,0,person,0.3254,936.2,627.6,1020.7,876.0
16780,559.338,coco_yolov8s,0,person,0.7815,1715.5,1.0,1919.3,499.4
16780,559.338,coco_yolov8s,0,person,0.4814,653.5,308.1,838.4,755.6
16780,559.338,coco_yolov8s,0,person,0.4122,1244.7,555.1,1533.0,779.5
16781,559.371,coco_yolov8s,0,person,0.7752,1715.3,0.4,1919.2,569.6
16781,559.371,coco_yolov8s,0,person,0.5301,653.4,315.0,834.5,749.2
16781,559.371,coco_yolov8s,0,person,0.4489,1243.3,555.4,1531.4,779.7
16782,559.404,coco_yolov8s,0,person,0.8177,1718.4,0.5,1919.0,600.0
16782,559.404,coco_yolov8s,0,person,0.5755,652.7,315.8,833.0,741.1
16782,559.404,coco_yolov8s,0,person,0.5163,1243.7,559.6,1529.6,780.0
16783,559.438,coco_yolov8s,0,person,0.6611,1743.0,1.2,1919.0,608.1
16783,559.438,coco_yolov8s,0,person,0.4263,650.0,318.4,830.7,756.5
16783,559.438,coco_yolov8s,0,person,0.4079,1242.9,548.7,1530.5,779.9
16784,559.471,coco_yolov8s,0,person,0.8642,1678.7,0.0,1919.3,615.7
16784,559.471,coco_yolov8s,0,person,0.5392,650.4,319.5,827.8,723.3
16784,559.471,coco_yolov8s,0,person,0.4626,1248.0,572.9,1531.5,780.0
16785,559.504,coco_yolov8s,0,person,0.9005,1632.1,0.0,1919.4,620.6
16785,559.504,coco_yolov8s,0,person,0.6178,1244.7,571.0,1526.7,779.4
16785,559.504,coco_yolov8s,0,person,0.2600,650.9,327.8,823.7,723.2
16786,559.538,coco_yolov8s,0,person,0.8668,1595.9,0.7,1919.3,620.3
16786,559.538,coco_yolov8s,0,person,0.5291,1243.8,558.4,1527.2,779.9
16787,559.571,coco_yolov8s,0,person,0.7952,1573.9,0.2,1919.7,623.5
16787,559.571,coco_yolov8s,0,person,0.5776,642.8,342.2,817.8,768.1
16787,559.571,coco_yolov8s,0,person,0.4719,1241.9,547.1,1536.0,779.7
16788,559.604,coco_yolov8s,0,person,0.8831,1561.7,0.2,1919.5,650.3
16788,559.604,coco_yolov8s,0,person,0.4973,1241.6,544.5,1532.0,780.3
16788,559.604,coco_yolov8s,0,person,0.3858,648.2,351.1,812.2,754.1
16789,559.638,coco_yolov8s,0,person,0.7518,1553.7,0.1,1919.7,642.4
16789,559.638,coco_yolov8s,0,person,0.3638,1241.3,3.8,1918.7,779.3
16789,559.638,coco_yolov8s,0,person,0.3542,1241.4,540.3,1535.1,780.2
16790,559.671,coco_yolov8s,0,person,0.6118,1241.9,2.4,1885.0,779.4
16790,559.671,coco_yolov8s,0,person,0.3353,1241.6,538.8,1532.3,780.6
16791,559.704,coco_yolov8s,0,person,0.5354,1242.0,0.0,1849.8,776.1
16791,559.704,coco_yolov8s,0,person,0.4177,1241.8,546.9,1527.4,780.4
16791,559.704,coco_yolov8s,0,person,0.3809,1545.8,0.0,1858.3,642.9
16792,559.738,coco_yolov8s,0,person,0.4813,1241.5,5.8,1848.3,778.3
16792,559.738,coco_yolov8s,0,person,0.4444,1241.3,536.3,1533.8,780.9
16792,559.738,coco_yolov8s,0,person,0.3995,1546.1,4.5,1850.0,631.4
16793,559.771,coco_yolov8s,0,person,0.7769,1546.1,22.2,1831.1,644.8
16793,559.771,coco_yolov8s,0,person,0.4654,1242.7,540.9,1529.9,780.6
16793,559.771,coco_yolov8s,0,person,0.3396,649.0,414.7,794.1,777.1
16794,559.804,coco_yolov8s,0,person,0.8141,1546.7,47.8,1818.3,660.0
16794,559.804,coco_yolov8s,0,person,0.4303,1241.1,538.4,1531.2,779.4
16795,559.838,coco_yolov8s,0,person,0.8457,1549.2,73.6,1800.0,652.3
16795,559.838,coco_yolov8s,0,person,0.3744,1241.3,542.0,1530.5,779.5
16796,559.871,coco_yolov8s,0,person,0.8748,1547.2,97.0,1781.2,644.1
16796,559.871,coco_yolov8s,0,person,0.4868,1244.5,552.8,1528.5,779.9
16797,559.904,coco_yolov8s,0,person,0.8388,1538.2,118.0,1770.8,658.3
16797,559.904,coco_yolov8s,0,person,0.3729,1241.9,540.9,1528.2,780.4
16798,559.938,coco_yolov8s,0,person,0.7212,1243.9,129.7,1755.1,780.6
16799,559.971,coco_yolov8s,0,person,0.8596,1244.3,137.1,1743.2,772.6
16800,560.004,coco_yolov8s,0,person,0.5762,1243.4,131.1,1726.4,780.0
16801,560.038,coco_yolov8s,0,person,0.8138,1243.3,132.7,1714.2,780.7
16802,560.071,coco_yolov8s,0,person,0.8744,1245.2,138.7,1695.8,770.2
16803,560.104,coco_yolov8s,0,person,0.8621,1246.9,139.1,1679.8,770.8
16804,560.138,coco_yolov8s,0,person,0.8758,1241.2,143.4,1661.9,779.0
16805,560.171,coco_yolov8s,0,person,0.3836,1243.5,155.1,1642.3,776.7
16806,560.204,coco_yolov8s,0,person,0.6207,1243.7,161.2,1626.3,778.1
16807,560.238,coco_yolov8s,0,person,0.9286,1243.5,169.4,1612.3,771.8
16808,560.271,coco_yolov8s,0,person,0.9242,1242.7,176.9,1600.4,773.5
16809,560.304,coco_yolov8s,0,person,0.9149,1243.3,201.8,1579.8,777.7
16810,560.338,coco_yolov8s,0,person,0.9090,1242.5,221.4,1564.6,779.3
16811,560.371,coco_yolov8s,0,person,0.3570,1241.7,240.2,1552.3,779.3
16813,560.438,coco_yolov8s,0,person,0.5392,1242.7,243.6,1535.0,781.6
16814,560.471,coco_yolov8s,0,person,0.4010,1242.2,245.0,1536.9,780.4
16815,560.504,coco_yolov8s,0,person,0.2559,1240.5,248.9,1529.4,781.0
16816,560.538,coco_yolov8s,0,person,0.3790,1241.6,247.7,1535.0,779.9
16817,560.571,coco_yolov8s,0,person,0.4122,1242.3,248.4,1530.4,777.9
16818,560.604,coco_yolov8s,0,person,0.6982,1240.7,248.4,1534.6,779.5
16819,560.638,coco_yolov8s,0,person,0.4270,1237.4,254.8,1530.9,780.6
16820,560.671,coco_yolov8s,0,person,0.7731,1228.8,260.1,1536.6,780.7
16821,560.704,coco_yolov8s,0,person,0.6888,1223.7,263.4,1533.2,781.4
16822,560.738,coco_yolov8s,0,person,0.8143,1212.1,264.9,1533.7,782.2
16823,560.771,coco_yolov8s,0,person,0.8963,1201.5,267.4,1529.5,781.4
16824,560.804,coco_yolov8s,0,person,0.8975,1192.3,288.6,1530.1,782.2
16825,560.838,coco_yolov8s,0,person,0.6650,1189.6,300.8,1531.6,782.5
16825,560.838,coco_yolov8s,0,person,0.3654,1190.3,301.6,1400.2,776.4
16826,560.871,coco_yolov8s,0,person,0.6256,1185.4,318.9,1531.8,781.3
16827,560.904,coco_yolov8s,0,person,0.5614,1176.2,330.5,1528.3,782.5
16828,560.938,coco_yolov8s,0,person,0.8093,1165.4,337.9,1530.7,784.5
16829,560.971,coco_yolov8s,0,person,0.8928,1155.6,354.3,1531.2,781.6
16830,561.004,coco_yolov8s,0,person,0.7086,1148.3,356.8,1526.9,784.1
16831,561.038,coco_yolov8s,0,person,0.6731,1133.3,355.9,1309.2,776.5
16831,561.038,coco_yolov8s,0,person,0.5054,1289.2,586.5,1526.6,779.9
16832,561.071,coco_yolov8s,0,person,0.7267,1123.8,353.0,1295.9,780.7
16832,561.071,coco_yolov8s,0,person,0.4896,1291.8,592.6,1526.6,778.7
16833,561.104,coco_yolov8s,0,person,0.8133,1091.3,351.5,1290.5,786.7
16833,561.104,coco_yolov8s,0,person,0.6731,1291.2,586.1,1525.7,780.4
16834,561.138,coco_yolov8s,0,person,0.7655,1089.0,354.9,1286.7,776.3
